5/2/2015
1:30:04 PM

0, CH+=0, CH-=199, Range=+/-10, y=a*26.8643-68.1-.131533
1, CH+=1, CH-=199, Range=+/-10, y=b*1318.19-1319.239
2, CH+=2, CH-=199, Range=+/-10, y=c
3, CH+=3, CH-=199, Range=+/-10, y=d


Time	v0	v1	v2	v3	y0	y1	y2	y3
1.940333	2.539859	1.659095	1.396835	2.502807	0.000000	867.763460	1.396835	2.502807
1.940667	2.565204	1.679349	1.396835	2.492675	0.680873	894.462160	1.396835	2.492675
1.941000	2.575342	1.669222	1.401907	2.482542	0.953222	881.112810	1.401907	2.482542
1.941333	2.560135	1.684413	1.406979	2.487608	0.544698	901.136835	1.406979	2.487608
1.941667	2.560135	1.684413	1.406979	2.477476	0.544698	901.136835	1.406979	2.477476
1.942000	2.555066	1.679349	1.406979	2.462277	0.408524	894.462160	1.406979	2.462277
1.942333	2.549997	1.669222	1.391763	2.462277	0.272349	881.112810	1.391763	2.462277
1.942667	2.544928	1.684413	1.391763	2.497741	0.136175	901.136835	1.391763	2.497741
1.943000	2.514514	1.679349	1.386691	2.502807	-0.680872	894.462160	1.386691	2.502807
1.943333	2.549997	1.669222	1.401907	2.512940	0.272349	881.112810	1.401907	2.512940
1.943667	2.549997	1.684413	1.391763	2.512940	0.272349	901.136835	1.391763	2.512940
1.944000	2.534790	1.659095	1.412051	2.472409	-0.136174	867.763460	1.412051	2.472409
1.944333	2.524652	1.664159	1.396835	2.497741	-0.408523	874.438135	1.396835	2.497741
1.944667	2.519583	1.669222	1.386691	2.487608	-0.544698	881.112810	1.386691	2.487608
1.945000	2.519583	1.679349	1.396835	2.492675	-0.544698	894.462160	1.396835	2.492675
1.945333	2.539859	1.669222	1.401907	2.502807	0.000000	881.112810	1.401907	2.502807
1.945667	2.524652	1.674286	1.396835	2.497741	-0.408523	887.787485	1.396835	2.497741
1.946000	2.519583	1.659095	1.412051	2.482542	-0.544698	867.763460	1.412051	2.482542
1.946333	2.504376	1.664159	1.406979	2.457210	-0.953221	874.438135	1.406979	2.457210
1.946667	2.499307	1.669222	1.412051	2.477476	-1.089396	881.112810	1.412051	2.477476
1.947000	2.489169	1.664159	1.396835	2.492675	-1.361745	874.438135	1.396835	2.492675
1.947333	2.463824	1.674286	1.396835	2.502807	-2.042617	887.787485	1.396835	2.502807
1.947667	2.524652	1.664159	1.406979	2.482542	-0.408523	874.438135	1.406979	2.482542
1.948000	2.519583	1.679349	1.406979	2.477476	-0.544698	894.462160	1.406979	2.477476
1.948333	2.519583	1.664159	1.401907	2.477476	-0.544698	874.438135	1.401907	2.477476
1.948667	2.504376	1.674286	1.412051	2.477476	-0.953221	887.787485	1.412051	2.477476
1.949000	2.504376	1.674286	1.391763	2.477476	-0.953221	887.787485	1.391763	2.477476
1.949333	2.494238	1.643904	1.401907	2.482542	-1.225570	847.739435	1.401907	2.482542
1.949667	2.509445	1.679349	1.412051	2.502807	-0.817047	894.462160	1.412051	2.502807
1.950000	2.499307	1.689476	1.396835	2.518006	-1.089396	907.811510	1.396835	2.518006
1.950333	2.514514	1.664159	1.406979	2.502807	-0.680872	874.438135	1.406979	2.502807
1.950667	2.529721	1.679349	1.396835	2.512940	-0.272349	894.462160	1.396835	2.512940
1.951000	2.534790	1.664159	1.386691	2.477476	-0.136174	874.438135	1.386691	2.477476
1.951333	2.514514	1.659095	1.391763	2.492675	-0.680872	867.763460	1.391763	2.492675
1.951667	2.514514	1.669222	1.391763	2.507873	-0.680872	881.112810	1.391763	2.507873
1.952000	2.529721	1.679349	1.406979	2.528139	-0.272349	894.462160	1.406979	2.528139
1.952333	2.570273	1.674286	1.396835	2.497741	0.817047	887.787485	1.396835	2.497741
1.952667	2.565204	1.674286	1.386691	2.497741	0.680873	887.787485	1.386691	2.497741
1.953000	2.555066	1.669222	1.406979	2.492675	0.408524	881.112810	1.406979	2.492675
1.953333	2.560135	1.669222	1.386691	2.487608	0.544698	881.112810	1.386691	2.487608
1.953667	2.544928	1.669222	1.391763	2.467343	0.136175	881.112810	1.391763	2.467343
1.954000	2.555066	1.679349	1.406979	2.472409	0.408524	894.462160	1.406979	2.472409
1.954333	2.539859	1.684413	1.406979	2.487608	0.000000	901.136835	1.406979	2.487608
1.954667	2.529721	1.669222	1.396835	2.497741	-0.272349	881.112810	1.396835	2.497741
1.955000	2.555066	1.689476	1.412051	2.492675	0.408524	907.811510	1.412051	2.492675
1.955333	2.555066	1.669222	1.401907	2.472409	0.408524	881.112810	1.401907	2.472409
1.955667	2.555066	1.684413	1.396835	2.462277	0.408524	901.136835	1.396835	2.462277
1.956000	2.539859	1.689476	1.396835	2.492675	0.000000	907.811510	1.396835	2.492675
1.956333	2.549997	1.664159	1.396835	2.502807	0.272349	874.438135	1.396835	2.502807
1.956667	2.529721	1.664159	1.396835	2.507873	-0.272349	874.438135	1.396835	2.507873
1.957000	2.539859	1.664159	1.406979	2.502807	0.000000	874.438135	1.406979	2.502807
1.957333	2.565204	1.684413	1.396835	2.502807	0.680873	901.136835	1.396835	2.502807
1.957667	2.565204	1.674286	1.406979	2.492675	0.680873	887.787485	1.406979	2.492675
1.958000	2.539859	1.664159	1.401907	2.482542	0.000000	874.438135	1.401907	2.482542
1.958333	2.524652	1.679349	1.406979	2.492675	-0.408523	894.462160	1.406979	2.492675
1.958667	2.534790	1.684413	1.401907	2.502807	-0.136174	901.136835	1.401907	2.502807
1.959000	2.534790	1.664159	1.406979	2.507873	-0.136174	874.438135	1.406979	2.507873
1.959333	2.544928	1.659095	1.401907	2.482542	0.136175	867.763460	1.401907	2.482542
1.959667	2.534790	1.689476	1.391763	2.492675	-0.136174	907.811510	1.391763	2.492675
1.960000	2.504376	1.674286	1.401907	2.477476	-0.953221	887.787485	1.401907	2.477476
1.960333	2.519583	1.638841	1.412051	2.487608	-0.544698	841.064760	1.412051	2.487608
1.960667	2.509445	1.674286	1.386691	2.502807	-0.817047	887.787485	1.386691	2.502807
1.961000	2.489169	1.674286	1.386691	2.518006	-1.361745	887.787485	1.386691	2.518006
1.961333	2.509445	1.684413	1.401907	2.492675	-0.817047	901.136835	1.401907	2.492675
1.961667	2.524652	1.664159	1.412051	2.502807	-0.408523	874.438135	1.412051	2.502807
1.962000	2.519583	1.669222	1.396835	2.462277	-0.544698	881.112810	1.396835	2.462277
1.962333	2.514514	1.694540	1.401907	2.482542	-0.680872	914.486185	1.401907	2.482542
1.962667	2.509445	1.674286	1.406979	2.512940	-0.817047	887.787485	1.406979	2.512940
1.963000	2.519583	1.669222	1.406979	2.507873	-0.544698	881.112810	1.406979	2.507873
1.963333	2.534790	1.669222	1.391763	2.497741	-0.136174	881.112810	1.391763	2.497741
